Info 0    [14:10:01.767] Starting TS Server
Info 1641 [14:39:20.040] Elapsed:: 0.02141699194908142ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/#post-rant.controller.js# :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1642 [14:39:20.040] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 1643 [14:39:20.040] Elapsed:: 0.012041985988616943ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 1644 [14:39:20.040] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/#post-rant.controller.js# :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 1645 [14:39:20.040] Elapsed:: 0.010749995708465576ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/#post-rant.controller.js# :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 1646 [14:39:20.040] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 1 undefined Project: /dev/null/inferredProject3* WatchType: Failed Lookup Locations
Info 1647 [14:39:20.040] Elapsed:: 0.00808301568031311ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 1 undefined Project: /dev/null/inferredProject3* WatchType: Failed Lookup Locations
Info 1648 [14:39:20.040] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/#post-rant.controller.js# :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 1 undefined Project: /dev/null/inferredProject3* WatchType: Failed Lookup Locations
Info 1649 [14:39:20.040] Elapsed:: 0.00829198956489563ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/#post-rant.controller.js# :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 1 undefined Project: /dev/null/inferredProject3* WatchType: Failed Lookup Locations
Info 1650 [14:39:22.438] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 1651 [14:39:22.457] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 52 structureChanged: false Elapsed: 18.754749983549118ms
Info 1652 [14:39:22.457] Different program with same set of files:: structureIsReused:: 2
Info 1653 [14:39:22.543] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 1654 [14:39:22.563] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 77 structureChanged: false Elapsed: 20.24770799279213ms
Info 1655 [14:39:22.563] Different program with same set of files:: structureIsReused:: 2
Info 1656 [14:39:34.814] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1657 [14:39:34.815] Elapsed:: 0.09149998426437378ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1658 [14:39:34.816] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 1659 [14:39:34.816] Elapsed:: 0.035416990518569946ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 1660 [14:39:34.816] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 1 undefined Project: /dev/null/inferredProject3* WatchType: Failed Lookup Locations
Info 1661 [14:39:34.816] Elapsed:: 0.0363750159740448ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 1 undefined Project: /dev/null/inferredProject3* WatchType: Failed Lookup Locations
Info 1662 [14:39:35.170] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1663 [14:39:35.246] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 138 structureChanged: true Elapsed: 75.29379200935364ms
Info 1664 [14:39:35.246] Different program with same set of files:: structureIsReused:: 1
Info 1665 [14:39:35.424] Starting updateGraphWorker: Project: /dev/null/inferredProject3*
Info 1666 [14:39:35.454] Finishing updateGraphWorker: Project: /dev/null/inferredProject3* Version: 78 structureChanged: true Elapsed: 30.065667003393173ms
Info 1667 [14:39:35.454] Different program with same set of files:: structureIsReused:: 1
Info 1668 [14:39:35.455] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1669 [14:39:35.455] Elapsed:: 0.012915998697280884ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1670 [14:39:35.455] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 1671 [14:39:35.455] Elapsed:: 0.0068750083446502686ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 1672 [14:39:35.455] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 1 undefined Project: /dev/null/inferredProject3* WatchType: Failed Lookup Locations
Info 1673 [14:39:35.455] Elapsed:: 0.005834013223648071ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 1 undefined Project: /dev/null/inferredProject3* WatchType: Failed Lookup Locations
Info 1674 [14:39:35.487] Starting updateGraphWorker: Project: /dev/null/inferredProject4*
Info 1675 [14:39:35.518] Finishing updateGraphWorker: Project: /dev/null/inferredProject4* Version: 53 structureChanged: true Elapsed: 30.785708993673325ms
Info 1676 [14:39:35.518] Different program with same set of files:: structureIsReused:: 1
Info 1677 [14:39:39.352] Search path: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/core
Info 1678 [14:39:39.353] For info: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/core/exceptions.service.js :: No config files found.
Info 1679 [14:39:47.622] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1680 [14:39:47.623] Elapsed:: 0.21662500500679016ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 0 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1681 [14:39:47.623] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 1682 [14:39:47.623] Elapsed:: 0.02466699481010437ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants 1 undefined Project: /dev/null/inferredProject4* WatchType: Failed Lookup Locations
Info 1683 [14:39:47.623] DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 1 undefined Project: /dev/null/inferredProject3* WatchType: Failed Lookup Locations
Info 1684 [14:39:47.623] Elapsed:: 0.02170899510383606ms DirectoryWatcher:: Triggered with /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant/.#post-rant.controller.js :: WatchInfo: /Users/victoryosikwemhe/PERSONAL_PROJECTS/studentrant/studentrant-api/src/rants/post-rant 1 undefined Project: /dev/null/inferredProject3* WatchType: Failed Lookup Locations
Info 1685 [14:39:47.815] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1686 [14:39:47.915] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 139 structureChanged: true Elapsed: 99.61200001835823ms
Info 1687 [14:39:47.915] Different program with same set of files:: structureIsReused:: 1
Info 1688 [14:39:48.902] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1689 [14:39:49.041] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 140 structureChanged: true Elapsed: 137.37087500095367ms
Info 1690 [14:39:49.041] Different program with same set of files:: structureIsReused:: 1
Info 1691 [14:39:50.209] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1692 [14:39:50.284] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 141 structureChanged: true Elapsed: 74.84174999594688ms
Info 1693 [14:39:50.284] Project '/dev/null/inferredProject1*' (Inferred)
Info 1694 [14:39:50.284] 	Files (187)

Info 1695 [14:39:50.284] -----------------------------------------------
Info 1696 [14:39:50.284] Project '/dev/null/autoImportProviderProject1*' (AutoImportProvider)
Info 1697 [14:39:50.284] 	Files (108)

Info 1698 [14:39:50.284] -----------------------------------------------
Info 1699 [14:39:52.948] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1700 [14:39:52.993] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 142 structureChanged: true Elapsed: 45.325542002916336ms
Info 1701 [14:39:52.993] Different program with same set of files:: structureIsReused:: 1
Info 1702 [14:39:54.924] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1703 [14:39:54.949] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 143 structureChanged: true Elapsed: 24.99541598558426ms
Info 1704 [14:39:54.949] Different program with same set of files:: structureIsReused:: 1
Info 1705 [14:39:54.950] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1706 [14:39:54.975] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 144 structureChanged: true Elapsed: 24.863334000110626ms
Info 1707 [14:39:54.975] Different program with same set of files:: structureIsReused:: 1
Info 1708 [14:39:56.277] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1709 [14:39:56.303] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 145 structureChanged: true Elapsed: 26.346750020980835ms
Info 1710 [14:39:56.303] Different program with same set of files:: structureIsReused:: 1
Info 1711 [14:39:56.506] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1712 [14:39:56.556] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 146 structureChanged: true Elapsed: 50.076208025217056ms
Info 1713 [14:39:56.556] Different program with same set of files:: structureIsReused:: 1
Info 1714 [14:39:56.557] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1715 [14:39:56.588] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 147 structureChanged: true Elapsed: 30.52012500166893ms
Info 1716 [14:39:56.588] Different program with same set of files:: structureIsReused:: 1
Info 1717 [14:39:56.985] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1718 [14:39:57.043] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 148 structureChanged: true Elapsed: 58.20695900917053ms
Info 1719 [14:39:57.044] Different program with same set of files:: structureIsReused:: 1
Info 1720 [14:39:58.200] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1721 [14:39:58.230] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 149 structureChanged: true Elapsed: 29.878707975149155ms
Info 1722 [14:39:58.230] Different program with same set of files:: structureIsReused:: 1
Info 1723 [14:39:58.434] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1724 [14:39:58.496] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 150 structureChanged: true Elapsed: 62.156208008527756ms
